reporter_iso,reporter_name,year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp
PYF,French Polynesia,2023,6137447783,281118,2.772840772,71.67220377
PYF,French Polynesia,2024,6323716355,281807,1.126388977,64.46886657
QAT,Qatar,2015,1.6174E+11,2344557,4.753345724,93.70760417
QAT,Qatar,2016,1.51732E+11,2477113,3.064191884,89.54760012
QAT,Qatar,2017,1.61099E+11,2545820,-1.497604702,91.49458792
QAT,Qatar,2018,1.83335E+11,2580734,1.234872202,91.83844898
QAT,Qatar,2019,1.76371E+11,2638657,0.688240955,90.04637555
QAT,Qatar,2020,1.44411E+11,2794148,-3.55760399,90.01909488
QAT,Qatar,2021,1.79732E+11,2504910,1.626846719,92.77915857
QAT,Qatar,2022,2.35709E+11,2657333,4.18500971,100.2136472
QAT,Qatar,2023,2.13003E+11,2656032,1.187159916,
QAT,Qatar,2024,2.16295E+11,2857822,3.109632832,
ROU,Romania,2015,1.77885E+11,19815616,3.157036054,83.5205767
ROU,Romania,2016,1.85291E+11,19702267,2.859932523,85.89252829
ROU,Romania,2017,2.10147E+11,19588715,8.195478266,87.15606457
ROU,Romania,2018,2.41791E+11,19473970,5.394522282,87.09117011
ROU,Romania,2019,2.5008E+11,19371648,3.960289585,84.90636306
ROU,Romania,2020,2.50625E+11,19265250,-3.59802546,78.36164636
ROU,Romania,2021,2.85072E+11,19122059,5.587350725,87.07119655
ROU,Romania,2022,2.95318E+11,19048502,4.187713051,93.94965094
ROU,Romania,2023,3.47758E+11,19061062,2.257734166,83.37533241
ROU,Romania,2024,3.82564E+11,19051804,0.916003764,77.21498379
RUS,Russian Federation,2015,1.36348E+12,144640716,-1.972719226,49.35934931
RUS,Russian Federation,2016,1.27679E+12,145015460,0.193671131,46.51811984
RUS,Russian Federation,2017,1.5742E+12,145293260,1.826705275,46.87652434
RUS,Russian Federation,2018,1.65733E+12,145398106,2.80634082,51.58090037
RUS,Russian Federation,2019,1.69312E+12,145453291,2.198075714,49.22875366
RUS,Russian Federation,2020,1.49308E+12,145245148,-2.653654497,45.9669082
RUS,Russian Federation,2021,1.82919E+12,144746762,5.866491773,50.58619546
RUS,Russian Federation,2022,2.2925E+12,144236933,-1.435370635,42.76630823
RUS,Russian Federation,2023,2.04628E+12,143826130,4.066613958,41.33951165
RUS,Russian Federation,2024,2.18646E+12,143669648,4.921679662,39.41840588
RWA,Rwanda,2015,8447064079,11640022,8.870367529,45.73486758
RWA,Rwanda,2016,8596812241,11919183,5.658745842,50.08973657
RWA,Rwanda,2017,9164345443,12202060,4.703934398,54.20796566
RWA,Rwanda,2018,9650161136,12487996,8.070842546,47.98305787
RWA,Rwanda,2019,10519272170,12776103,9.286133875,48.89271503
RWA,Rwanda,2020,10487146253,13065837,-2.777104855,44.35118406
RWA,Rwanda,2021,11252894910,13355260,8.411404486,59.80079939
RWA,Rwanda,2022,13747404814,13651030,9.824973947,60.95917094
RWA,Rwanda,2023,14806501437,13954471,8.559642929,66.89258393
RWA,Rwanda,2024,15111064182,14256567,7.227171033,71.68680695
SAU,Saudi Arabia,2015,6.93414E+11,29816382,4.655123167,67.10526923
SAU,Saudi Arabia,2016,6.89279E+11,30954198,1.704047392,57.92166351
SAU,Saudi Arabia,2017,7.41266E+11,30977355,1.182107059,59.53197916
SAU,Saudi Arabia,2018,8.86565E+11,30196281,3.22695089,59.10291047
SAU,Saudi Arabia,2019,8.8889E+11,30063799,1.651589256,56.79382049
SAU,Saudi Arabia,2020,7.67951E+11,31552510,-3.80478902,47.53315923
SAU,Saudi Arabia,2021,9.82661E+11,30784383,6.519596983,50.88392634
SAU,Saudi Arabia,2022,1.23908E+12,32175224,12.00058748,56.82416477
SAU,Saudi Arabia,2023,1.21858E+12,33702731,0.542592439,55.79746823
SAU,Saudi Arabia,2024,1.25414E+12,35300280,2.648930683,56.40493741
SDN,Sudan,2015,51726758677,40024431,1.910176891,18.37827285
SDN,Sudan,2016,42630376000,41259892,3.467642184,15.28166989
SDN,Sudan,2017,41283617976,42714306,0.709256285,17.83138983
SDN,Sudan,2018,32333780383,44230596,-2.68093055,21.86791873
SDN,Sudan,2019,32338079165,45548175,-2.178251045,26.11962046
SDN,Sudan,2020,27034593750,46789231,-3.629800824,9.955145076
SDN,Sudan,2021,34229513775,48066924,-1.868520483,4.127548638
SDN,Sudan,2022,51666875363,49383346,-0.957816591,2.698834436
SDN,Sudan,2023,39898289821,50042791,-29.43327163,2.473728783
SDN,Sudan,2024,49672435513,50448963,-13.96433784,1.995412102
SEN,Senegal,2015,17774766696,14593331,6.367043651,58.11033767
SEN,Senegal,2016,19040312333,15034521,6.356068572,54.10816921
SEN,Senegal,2017,20965069573,15475002,7.407486186,57.81656781
SEN,Senegal,2018,23116701556,15914498,6.209241034,61.78983948
SEN,Senegal,2019,23403995992,16352922,4.613628098,64.23625061
SEN,Senegal,2020,24530513038,16789219,1.342073773,60.04687161
SEN,Senegal,2021,27520784130,17220867,6.544001099,69.37599399
SEN,Senegal,2022,27783332223,17651103,3.850431938,79.39742202
SEN,Senegal,2023,30696331296,18077573,4.257430833,71.59428158
SEN,Senegal,2024,32169996052,18501984,6.462205774,68.23635103
SGP,Singapore,2015,3.07999E+11,5535002,2.976799316,329.4713989
SGP,Singapore,2016,3.20759E+11,5607283,3.910953063,301.3388662
SGP,Singapore,2017,3.44795E+11,5612253,4.326793708,315.4014335
SGP,Singapore,2018,3.77976E+11,5638676,3.186608485,325.72581
SGP,Singapore,2019,3.76827E+11,5703569,1.158779473,324.2700886
SGP,Singapore,2020,3.51227E+11,5685807,-3.610842817,331.0805568
SGP,Singapore,2021,4.41111E+11,5453566,10.14108452,326.5332546
SGP,Singapore,2022,5.14253E+11,5637022,4.010278845,330.2469171
SGP,Singapore,2023,5.11182E+11,5917648,1.450267759,323.70122
SGP,Singapore,2024,5.72877E+11,6036860,5.343512019,313.2993772
SLB,Solomon Islands,2015,1307908814,639415,1.67578612,88.18848591
SLB,Solomon Islands,2016,1379486291,662379,5.554943483,85.54984578
SLB,Solomon Islands,2017,1469790526,685672,3.075461761,82.1974922
SLB,Solomon Islands,2018,1615473250,709101,2.745852448,88.49496147
SLB,Solomon Islands,2019,1619150564,728147,1.749252445,82.9985659
SLB,Solomon Islands,2020,1536143428,744498,-3.381259258,60.22043674
SLB,Solomon Islands,2021,1558312104,762591,-0.227975293,67.42005676
SLB,Solomon Islands,2022,1466670930,781066,-2.584483618,74.83554059
SLB,Solomon Islands,2023,1506124566,800005,2.841118512,101.1345318
SLB,Solomon Islands,2024,1583964704,819198,2.997559876,111.3529722
SLE,Sierra Leone,2015,6788352975,7037655,-4.363332621,36.48239582
SLE,Sierra Leone,2016,6084297211,7205328,6.437436528,43.0672127
SLE,Sierra Leone,2017,5749846528,7379299,3.207860877,41.52137823
SLE,Sierra Leone,2018,6390514689,7554563,2.893856412,37.37746031
SLE,Sierra Leone,2019,6523577590,7731991,5.502709374,37.561953
SLE,Sierra Leone,2020,6688307706,7912558,-1.253349032,30.61310094
SLE,Sierra Leone,2021,7166931483,8094602,5.896852705,42.14351616
SLE,Sierra Leone,2022,7121125277,8276807,5.313554614,45.05421281
SLE,Sierra Leone,2023,6415852766,8460512,5.710021898,55.28679697
SLE,Sierra Leone,2024,6971127234,8642022,4.293223344,40.54544507
SLV,El Salvador,2015,23438240000,6183676,2.400000089,76.56027074
SLV,El Salvador,2016,24191430000,6200800,2.539062411,72.81909337
SLV,El Salvador,2017,24979190000,6213533,2.247619081,74.30465119
SLV,El Salvador,2018,26020850000,6219807,2.412444224,75.63361689
SLV,El Salvador,2019,26881140000,6222318,2.437471591,76.0420131
SLV,El Salvador,2020,24921190000,6234673,-7.89310136,66.45950695
SLV,El Salvador,2021,29043140000,6255782,11.9047617,81.84507598
SLV,El Salvador,2022,31870110000,6280319,2.954604109,88.70113721
SLV,El Salvador,2023,33565430000,6309624,3.355087216,79.81226518
SLV,El Salvador,2024,34879730000,6338193,2.590463711,85.68257266
SMR,San Marino,2015,1419400396,32897,2.291503095,321.364011
SMR,San Marino,2016,1468342400,33101,2.344412118,320.1460952
SMR,San Marino,2017,1528621193,33825,0.2582599,313.8503229
SMR,San Marino,2018,1655354329,34522,1.493903998,309.487955
SMR,San Marino,2019,1616231696,34663,2.065690829,307.2647705
SMR,San Marino,2020,1544713785,34770,-6.64791226,304.9031697
SMR,San Marino,2021,1855395712,34252,13.89778576,342.470171
SMR,San Marino,2022,1831701023,33755,7.898446782,370.436077
SMR,San Marino,2023,2027243194,33860,0.401932372,340.9834001
SMR,San Marino,2024,,33977,,
SOM,"Somalia, Fed. Rep.",2015,6152149100,13806963,10.46218812,76.47933224
SOM,"Somalia, Fed. Rep.",2016,6613743070,14348740,7.0348726,74.36156255
SOM,"Somalia, Fed. Rep.",2017,7621501710,14916629,14.7357956,68.67564909
SOM,"Somalia, Fed. Rep.",2018,7873000000,15452487,2.054315073,73.82192303
SOM,"Somalia, Fed. Rep.",2019,8656000000,16030971,2.800333125,70.29805915
SOM,"Somalia, Fed. Rep.",2020,8628000000,16651191,-2.764556962,75.69541029
SOM,"Somalia, Fed. Rep.",2021,9483000000,17271431,3.4471985,79.09944111
SOM,"Somalia, Fed. Rep.",2022,10203000000,17801897,2.718212021,90.75762031
SOM,"Somalia, Fed. Rep.",2023,10958000000,18358615,4.175242576,103.1210075
SOM,"Somalia, Fed. Rep.",2024,11967000000,19009151,4.111393358,130.3250606
SRB,Serbia,2015,41297410635,7095383,1.295738635,93.52814777
SRB,Serbia,2016,42225495910,7058322,2.975198072,97.69069404
SRB,Serbia,2017,45972834714,7020858,2.363403125,102.7404452
SRB,Serbia,2018,52787520249,6982604,4.649350355,105.563713
SRB,Serbia,2019,53864693665,6945235,4.750207939,107.5773095
SRB,Serbia,2020,55874017669,6899126,-0.950023992,100.3244608
SRB,Serbia,2021,66159884073,6834326,7.949056505,112.3422983
SRB,Serbia,2022,66809895701,6664449,2.703477055,131.9132923
SRB,Serbia,2023,81343999280,6623183,3.747933036,114.4920646
SRB,Serbia,2024,90088366320,6586476,3.949926226,111.7250284
SSD,South Sudan,2015,11997800760,11107561,-10.79336463,65.55134918
SSD,South Sudan,2016,,10830102,,
SSD,South Sudan,2017,,10259154,,
SSD,South Sudan,2018,,10122977,,
SSD,South Sudan,2019,,10423384,,
SSD,South Sudan,2020,,10698467,,
SSD,South Sudan,2021,,10865780,,
SSD,South Sudan,2022,,11021177,,
SSD,South Sudan,2023,,11483374,,
SSD,South Sudan,2024,,11943408,,
STP,Sao Tome and Principe,2015,259999643,200291,1.539704283,112.6595793
STP,Sao Tome and Principe,2016,292267272.2,203689,5.176824687,100.3954706
STP,Sao Tome and Principe,2017,322002845.2,206970,4.112979663,92.89736176
STP,Sao Tome and Principe,2018,383717327.8,210187,4.378128083,79.20029014
STP,Sao Tome and Principe,2019,412976082.6,213392,2.014316721,67.574799
STP,Sao Tome and Principe,2020,471229484.6,217435,2.624859495,48.66400797
STP,Sao Tome and Principe,2021,524402455.5,221961,1.899298913,57.94034732
STP,Sao Tome and Principe,2022,540809499.2,226305,0.168698492,64.99203791
STP,Sao Tome and Principe,2023,690456806.7,230871,0.372252775,46.97457873
STP,Sao Tome and Principe,2024,824992558,235536,1.47888851,44.27891248
SUR,Suriname,2015,5126237646,581627,-3.413042681,
SUR,Suriname,2016,3317421648,587757,-4.911660509,
SUR,Suriname,2017,3591679431,593713,1.566037825,
SUR,Suriname,2018,3996198867,599513,4.948271085,
SUR,Suriname,2019,4016040575,605768,1.167589772,
SUR,Suriname,2020,2911807496,612317,-15.97519171,
SUR,Suriname,2021,3107923198,617896,-2.435385836,
SUR,Suriname,2022,3791603200,623164,2.406222356,
SUR,Suriname,2023,3472693412,628886,2.41659215,
SUR,Suriname,2024,4416775113,634431,1.720957491,
SVK,Slovak Republic,2015,89178548717,5423801,5.176879097,179.4260229
SVK,Slovak Republic,2016,90347173229,5430798,1.947818415,182.7573796
SVK,Slovak Republic,2017,95978130735,5439232,2.874733275,186.6446874
SVK,Slovak Republic,2018,1.06612E+11,5446771,4.062119819,188.7329647
SVK,Slovak Republic,2019,1.05843E+11,5454147,2.2758991,183.7226086
SVK,Slovak Republic,2020,1.07733E+11,5458827,-2.585512417,167.5341733
SVK,Slovak Republic,2021,1.20511E+11,5447247,5.655858807,181.9794845
SVK,Slovak Republic,2022,1.15793E+11,5431752,0.544591632,204.0563185
SVK,Slovak Republic,2023,1.33579E+11,5426740,2.112636332,181.3908724
SVK,Slovak Republic,2024,1.40934E+11,5422069,1.938674455,171.2128002
SVN,Slovenia,2015,42709468275,2063531,2.393306213,147.2183677
SVN,Slovenia,2016,44290685824,2065042,3.034414867,148.2384481
SVN,Slovenia,2017,48153200135,2066388,5.174402156,158.7021358
SVN,Slovenia,2018,53689067640,2073894,4.379083473,162.613494
SVN,Slovenia,2019,53909922736,2088385,3.505253324,160.0442757
SVN,Slovenia,2020,53384760135,2102419,-4.085000949,147.5490086
SVN,Slovenia,2021,61540813362,2108079,8.416864577,161.7887275
SVN,Slovenia,2022,59899117741,2112076,2.668505555,186.6470763
SVN,Slovenia,2023,69255264238,2120461,2.375832665,160.1596693
SVN,Slovenia,2024,72972015197,2127400,1.731397225,155.6579287
SWE,Sweden,2015,5.01602E+11,9799186,4.388246736,84.1730766
SWE,Sweden,2016,5.13058E+11,9923085,2.131179147,83.45194786
SWE,Sweden,2017,5.35172E+11,10057698,1.88282185,86.06930887
SWE,Sweden,2018,5.49649E+11,10175214,1.770255355,90.40871424
SWE,Sweden,2019,5.30894E+11,10278887,2.608230129,92.75113903
SWE,Sweden,2020,5.44266E+11,10353442,-1.93379704,84.47459581
SWE,Sweden,2021,6.31693E+11,10415811,5.225864303,91.11023744
SWE,Sweden,2022,5.75071E+11,10486941,1.255436204,107.1117518
SWE,Sweden,2023,5.78991E+11,10536632,-0.204061305,107.6197094
SWE,Sweden,2024,6.04827E+11,10569709,1.017796333,105.9674923
SWZ,Eswatini,2015,3908217914,1142813,1.70425806,88.2620944
SWZ,Eswatini,2016,3722306117,1149507,2.949168211,89.35848744
SWZ,Eswatini,2017,4462640651,1158195,3.52095346,86.88014203
SWZ,Eswatini,2018,4643751059,1168929,0.065395656,85.49277682
SWZ,Eswatini,2019,4617018959,1179874,6.431868887,86.64079485
SWZ,Eswatini,2020,4134677810,1192729,-2.951834534,84.01401884
SWZ,Eswatini,2021,4807069277,1206593,4.236219136,89.93138749
SWZ,Eswatini,2022,4746660274,1218917,0.386070836,92.57158713
SWZ,Eswatini,2023,4621191262,1230506,3.532576628,99.72461108
SWZ,Eswatini,2024,4858885841,1242822,3.031624625,107.4806211
SXM,Sint Maarten (Dutch part),2015,1417888715,37471,0.10581315,
SXM,Sint Maarten (Dutch part),2016,1427017207,38249,0.967758363,
SXM,Sint Maarten (Dutch part),2017,1353212123,38996,-7.535213999,
SXM,Sint Maarten (Dutch part),2018,1259200447,39712,-6.856982992,
SXM,Sint Maarten (Dutch part),2019,1407880447,40385,10.96500094,
SXM,Sint Maarten (Dutch part),2020,1236428101,41008,-13.31678872,
SXM,Sint Maarten (Dutch part),2021,1353071061,41571,4.577596779,
SXM,Sint Maarten (Dutch part),2022,1592564637,42139,13.90000126,
SXM,Sint Maarten (Dutch part),2023,1686525978,42749,3.7999977,
SXM,Sint Maarten (Dutch part),2024,1797836648,43350,3.000000895,
SYC,Seychelles,2015,1432403352,93419,8.914008875,187.4750125
SYC,Seychelles,2016,1568513348,94677,12.11752725,180.8661884
SYC,Seychelles,2017,1675370641,95843,6.954162188,197.4422364
SYC,Seychelles,2018,1784313927,96762,4.939472723,185.7075372
SYC,Seychelles,2019,1868690097,97625,5.514292074,173.4078469
SYC,Seychelles,2020,1382551752,98462,-11.73986083,153.4833316
SYC,Seychelles,2021,1487173795,99258,0.552281631,183.770815
SYC,Seychelles,2022,1999888599,119878,9.880483664,191.5788439
SYC,Seychelles,2023,2171547935,119773,5.179809967,183.8421166
SYC,Seychelles,2024,2228608684,121354,3.34667429,175.8729826
SYR,Syrian Arab Republic,2015,16466861435,19424618,-4.179692046,51.08621304
SYR,Syrian Arab Republic,2016,12597854088,19193834,-6.405684969,67.11194074
SYR,Syrian Arab Republic,2017,16369842725,19224668,-0.723346297,61.05085451
SYR,Syrian Arab Republic,2018,21497779248,19577845,1.393233241,50.65910764
SYR,Syrian Arab Republic,2019,22583046645,20353534,1.220728183,41.99946818
SYR,Syrian Arab Republic,2020,12501503673,21049429,0.954914587,43.19161955
SYR,Syrian Arab Republic,2021,14892885528,21628839,1.789692,59.00201225
SYR,Syrian Arab Republic,2022,23737634644,22462173,-0.202472642,35.43724215
SYR,Syrian Arab Republic,2023,,23594623,,
SYR,Syrian Arab Republic,2024,,24672760,,
TCA,Turks and Caicos Islands,2015,1078274000,36605,11.31482939,
TCA,Turks and Caicos Islands,2016,1202078000,38315,7.251186276,
TCA,Turks and Caicos Islands,2017,1197958000,39913,74.58798805,
TCA,Turks and Caicos Islands,2018,1314329000,41559,6.752648452,
TCA,Turks and Caicos Islands,2019,1371838000,43166,4.981705494,
TCA,Turks and Caicos Islands,2020,918387000,44386,-33.81709734,
TCA,Turks and Caicos Islands,2021,1236459000,45243,29.62937817,
TCA,Turks and Caicos Islands,2022,1434119000,45847,14.08712342,
TCA,Turks and Caicos Islands,2023,1638653000,46198,13.73114811,
TCA,Turks and Caicos Islands,2024,1745378000,46535,5.636825174,
TCD,Chad,2015,14559599500,14647621,3.304159798,48.51149821
TCD,Chad,2016,13026289836,15114655,-4.122503326,43.95801493
TCD,Chad,2017,13349041409,15622759,-1.617469228,43.29006139
TCD,Chad,2018,15327000249,16156531,5.741115808,46.73843179
TCD,Chad,2019,14905517743,16685223,5.382822029,46.67772472
TCD,Chad,2020,14932897821,17224679,-0.393646582,40.64281706
TCD,Chad,2021,16871937698,17828273,0.293442648,43.9465041
TCD,Chad,2022,17828508290,18455316,4.129698977,47.98837843
TCD,Chad,2023,18352937976,19319064,3.998613095,46.86264888
TCD,Chad,2024,19906706690,20299123,4.952104846,44.55593538
TGO,Togo,2015,5755457836,7071502,5.468041381,69.12813788
TGO,Togo,2016,6071167584,7200884,4.214903874,66.44504098
TGO,Togo,2017,6387424240,7324386,4.007912596,58.20886025
TGO,Togo,2018,7029215766,7458206,4.795183331,57.57373885
TGO,Togo,2019,6992942459,7619925,4.919492605,56.33985007
TGO,Togo,2020,7486031562,7788054,2.159001312,55.0659514
TGO,Togo,2021,8541668141,7936176,5.135629291,56.37755808
TGO,Togo,2022,8646453099,8068616,6.29443692,61.5750924
TGO,Togo,2023,9723300577,8223850,6.197629694,59.9291777
TGO,Togo,2024,10643440332,8406558,6.526513768,
THA,Thailand,2015,4.01296E+11,70540795,3.134047249,124.8396622
THA,Thailand,2016,4.13366E+11,70859841,3.435157717,120.5752273
THA,Thailand,2017,4.56357E+11,71160187,4.177681032,120.8914274
THA,Thailand,2018,5.06754E+11,71376079,4.222870287,120.8418647
THA,Thailand,2019,5.43977E+11,71522271,2.114557796,109.6895147
THA,Thailand,2020,5.00275E+11,71641484,-6.09306313,97.66244194
THA,Thailand,2021,5.0605E+11,71727332,1.558582321,117.1314722
THA,Thailand,2022,4.95692E+11,71735329,2.637842136,132.8134583
THA,Thailand,2023,5.17013E+11,71702435,2.24883438,128.7923597
THA,Thailand,2024,5.29386E+11,71668011,2.948599866,135.7249358
TJK,Tajikistan,2015,8271431485,8643840,6.019303318,49.93781607
TJK,Tajikistan,2016,6992416097,8865631,6.9,55.72464469
TJK,Tajikistan,2017,7536402853,9085946,7.100000419,53.78610461
TJK,Tajikistan,2018,7764999999,9307333,7.59999889,55.84611141
TJK,Tajikistan,2019,8300813599,9529966,7.400000163,56.04501591
TJK,Tajikistan,2020,8133963551,9749310,4.400001116,55.74910402
TJK,Tajikistan,2021,8937805347,9966908,9.39999955,71.82593744
TJK,Tajikistan,2022,10713525200,10182222,8.000000338,65.43551159
TJK,Tajikistan,2023,12244169293,10389799,8.299999217,65.63470104
TJK,Tajikistan,2024,14425113700,10590927,8.39999981,59.08993163
TKM,Turkmenistan,2015,35799714286,6215770,6.452549185,73.22800342
TKM,Turkmenistan,2016,33313947368,6360041,6.229099971,58.29323249
TKM,Turkmenistan,2017,33352261307,6507061,6.451383588,47.39839953
TKM,Turkmenistan,2018,26036313869,6655524,6.206023638,41.63786696
TKM,Turkmenistan,2019,29700000000,6803944,6.331695676,37.65605178
TKM,Turkmenistan,2020,27350527268,6949912,5.870656231,29.95417004
TKM,Turkmenistan,2021,26334182094,7092043,6.151157856,33.41245285
TKM,Turkmenistan,2022,37583913148,7230193,6.234913651,37.81072259
TKM,Turkmenistan,2023,39020211240,7364438,6.318798503,34.17940355
TKM,Turkmenistan,2024,44249447717,7494498,6.28235648,28.73452374
TLS,Timor-Leste,2015,1590282400,1205131,2.480040402,60.07692093
TLS,Timor-Leste,2016,1640464600,1228312,3.009930626,60.31062176
TLS,Timor-Leste,2017,1584878400,1251703,-3.182415225,58.63475078
TLS,Timor-Leste,2018,1555988600,1275959,-0.466502171,64.81918312
TLS,Timor-Leste,2019,2032550400,1300945,24.21288401,70.61424406
TLS,Timor-Leste,2020,2162619200,1326053,31.72574167,84.7503111
TLS,Timor-Leste,2021,3625024300,1350139,5.369801194,99.86000094
TLS,Timor-Leste,2022,3208599900,1369295,-20.52248023,97.62110882
TLS,Timor-Leste,2023,2079767200,1384286,-18.13590491,89.3046491
TLS,Timor-Leste,2024,1865608515,1400638,-9.100692898,95.44850301
TON,Tonga,2015,437525538.9,106095,1.113744024,81.39022916
TON,Tonga,2016,420828254.5,105524,6.598698794,87.77717508
TON,Tonga,2017,459976847.1,105356,3.202319762,88.04349259
TON,Tonga,2018,493530766.9,105567,0.527828083,86.10397027
TON,Tonga,2019,506031247.6,105669,-0.285210784,88.04538553
TON,Tonga,2020,506571486.6,105704,1.806187153,81.84949668
TON,Tonga,2021,519306339.3,105490,-0.934919892,68.54615175
TON,Tonga,2022,556514556.4,105042,-2.128548765,70.12727183
TON,Tonga,2023,591139733.6,104597,2.790147155,79.6239257
TON,Tonga,2024,647488243.8,104175,1.716538077,77.57947101
TTO,Trinidad and Tobago,2015,26841141793,1349667,-0.406283289,
TTO,Trinidad and Tobago,2016,23624322193,1353895,-7.536363054,
TTO,Trinidad and Tobago,2017,23830750901,1356633,-4.872749469,
TTO,Trinidad and Tobago,2018,23883058083,1359193,-0.945449701,
TTO,Trinidad and Tobago,2019,23477745792,1363985,0.467734529,
TTO,Trinidad and Tobago,2020,20888515184,1366725,-8.788798178,
TTO,Trinidad and Tobago,2021,24222963263,1367558,-0.716740626,
TTO,Trinidad and Tobago,2022,28341164301,1365805,0.861260827,
TTO,Trinidad and Tobago,2023,25036993423,1367510,1.466459473,
TTO,Trinidad and Tobago,2024,25633544529,1368333,2.50920814,
TUN,Tunisia,2015,45779494042,11402264,0.967834206,87.24853066
TUN,Tunisia,2016,44360072680,11528674,1.117231964,87.09266436
TUN,Tunisia,2017,42163530591,11650498,2.252614376,95.80919798
TUN,Tunisia,2018,42686504460,11765514,2.606969654,103.8718243
TUN,Tunisia,2019,41905642419,11875081,1.55009305,102.3326147
TUN,Tunisia,2020,42491780918,11974057,-8.975126229,84.33332971
TUN,Tunisia,2021,47073234359,12048622,4.736036482,93.63341407
TUN,Tunisia,2022,44929920093,12119334,2.75228761,116.0957944
TUN,Tunisia,2023,48205328303,12200431,0.184015548,112.128858
TUN,Tunisia,2024,51412122480,12277109,1.61444565,106.2985492
TUR,Turkiye,2015,8.6546E+11,78218479,5.805573866,51.87492526
TUR,Turkiye,2016,8.70818E+11,79277962,3.323665082,48.87018381
TUR,Turkiye,2017,8.63875E+11,80312698,7.8258573,56.13565852
TUR,Turkiye,2018,7.88357E+11,81407204,3.468153061,62.82513239
TUR,Turkiye,2019,7.75853E+11,82579440,1.301623655,62.57845893
TUR,Turkiye,2020,7.33628E+11,83384680,1.803062471,60.38985312
TUR,Turkiye,2021,8.39939E+11,84147318,11.81109445,69.60889761
TUR,Turkiye,2022,9.26097E+11,84979913,5.441225113,79.89827223
TUR,Turkiye,2023,1.14124E+12,85325965,5.045123698,65.68320847
TUR,Turkiye,2024,1.35912E+12,85518661,3.327623089,54.59880612
TUV,Tuvalu,2015,36811936.08,10963,10.41666667,
TUV,Tuvalu,2016,41629064.22,10930,5.660377358,
TUV,Tuvalu,2017,45276595.35,10869,2.448392857,
TUV,Tuvalu,2018,48015259.88,10751,1.387283842,
TUV,Tuvalu,2019,54123198.57,10581,13.82209844,
TUV,Tuvalu,2020,51746594.31,10399,-4.274932069,
TUV,Tuvalu,2021,60196405.71,10194,1.804135911,
TUV,Tuvalu,2022,59065982.09,9992,0.677309361,
TUV,Tuvalu,2023,62280311.59,9816,3.852809195,
TUV,Tuvalu,2024,,9646,,
TZA,Tanzania,2015,47413919817,52020962,6.160628774,40.75768088
TZA,Tanzania,2016,49774409374,53824013,6.867116196,35.4204704
TZA,Tanzania,2017,53274884533,55652890,6.727269968,33.11259199
TZA,Tanzania,2018,57003712892,57437145,5.502675994,32.6426099
TZA,Tanzania,2019,61026731926,59174891,5.8,33.01858925
TZA,Tanzania,2020,66068737786,60972798,1.991964606,27.9630152
TZA,Tanzania,2021,70655628148,62830412,4.321384295,29.91518401
TZA,Tanzania,2022,75749121847,64711821,4.566005764,35.00345171
TZA,Tanzania,2023,79030935638,66617606,5.069523532,38.21203481
TZA,Tanzania,2024,79235713445,68560157,5.526313831,41.30810686
UGA,Uganda,2015,32387183730,37531446,5.18785986,37.68929833
UGA,Uganda,2016,29203988696,38799152,4.781000293,31.20936202
UGA,Uganda,2017,30744473841,40177388,3.131405517,36.83705293
UGA,Uganda,2018,32927025620,41565831,6.303923783,36.6384056
UGA,Uganda,2019,35353061003,42999637,6.438745033,39.36105396
UGA,Uganda,2020,37600368242,44457152,2.951306422,37.00069239
UGA,Uganda,2021,40529788749,45910930,3.536580341,41.71363074
UGA,Uganda,2022,45565333211,47312719,4.588021922,34.50530193
UGA,Uganda,2023,48768955863,48656601,5.336972955,33.34169633
UGA,Uganda,2024,53911907079,50015092,6.055580759,42.65278891
UKR,Ukraine,2015,91030967789,45784896,-9.772987213,107.8066163
UKR,Ukraine,2016,93355869404,45616832,2.440981945,105.5212049
UKR,Ukraine,2017,1.12091E+11,45436041,2.359972281,104.0349829
UKR,Ukraine,2018,1.30891E+11,45208907,3.48836234,99.19981507
UKR,Ukraine,2019,1.53883E+11,44957458,3.199503864,90.51123429
UKR,Ukraine,2020,1.56618E+11,44680014,-3.75281794,79.15645238
UKR,Ukraine,2021,1.99766E+11,44298640,3.445620659,82.69796136
UKR,Ukraine,2022,1.6199E+11,41048766,-28.75858422,87.39651399
UKR,Ukraine,2023,1.81222E+11,37732836,5.53473355,77.50961419
UKR,Ukraine,2024,1.90834E+11,37860221,3.248118084,79.68846739
URY,Uruguay,2015,57680327999,3368017,0.370741258,45.32824081
URY,Uruguay,2016,57480787465,3379283,1.68979823,48.47053531
URY,Uruguay,2017,65006039810,3388438,1.740376491,46.37796362
URY,Uruguay,2018,65344577416,3394534,0.164777609,47.79134535
URY,Uruguay,2019,62222324965,3397206,0.928351028,49.74486607
URY,Uruguay,2020,53559354501,3398968,-7.357327069,47.73183312
URY,Uruguay,2021,60739061281,3396695,5.84427325,58.31505551
URY,Uruguay,2022,71240669088,3390913,4.606230009,60.20268283
URY,Uruguay,2023,79208725900,3388081,0.761749241,52.32731084
URY,Uruguay,2024,82322859144,3386588,3.32575906,51.45822376
USA,United States,2015,1.8295E+13,321815121,2.945550452,27.68821393
USA,United States,2016,1.88049E+13,324353340,1.819451479,26.45259779
USA,United States,2017,1.96121E+13,326608609,2.457622301,27.12533822
