reporter_name,reporter_iso,year,trade_pct_of_gdp
Vanuatu,VUT,2015,92.5427728613569
"Venezuela, RB",VEN,2024,26.2373885733766
"Venezuela, RB",VEN,2023,28.0944323171165
"Venezuela, RB",VEN,2022,27.8980542310307
"Venezuela, RB",VEN,2021,29.2263872682484
"Venezuela, RB",VEN,2020,26.0905679013051
"Venezuela, RB",VEN,2019,58.1288399985284
"Venezuela, RB",VEN,2018,54.6332963725646
"Venezuela, RB",VEN,2017,42.6149425287356
"Venezuela, RB",VEN,2016,41.3927576601671
"Venezuela, RB",VEN,2015,60.377358490566
Viet Nam,VNM,2024,173.885260216071
Viet Nam,VNM,2023,164.995585455876
Viet Nam,VNM,2022,183.153619147836
Viet Nam,VNM,2021,186.675832836814
Viet Nam,VNM,2020,163.245862814935
Viet Nam,VNM,2019,164.704215031408
Viet Nam,VNM,2018,164.663936775893
Viet Nam,VNM,2017,160.98008365887
Viet Nam,VNM,2016,145.409507973118
Viet Nam,VNM,2015,144.914228195237
Virgin Islands (U.S.),VIR,2024,
Virgin Islands (U.S.),VIR,2023,
Virgin Islands (U.S.),VIR,2022,205.629280821918
Virgin Islands (U.S.),VIR,2021,180.297315287331
Virgin Islands (U.S.),VIR,2020,113.596594939702
Virgin Islands (U.S.),VIR,2019,155.4234409124
Virgin Islands (U.S.),VIR,2018,159.240377262299
Virgin Islands (U.S.),VIR,2017,157.696362677913
Virgin Islands (U.S.),VIR,2016,113.296471827278
Virgin Islands (U.S.),VIR,2015,84.7665847665848
West Bank and Gaza,PSE,2024,74.5880913285342
West Bank and Gaza,PSE,2023,76.173457614931
West Bank and Gaza,PSE,2022,82.3949283869453
West Bank and Gaza,PSE,2021,73.0835496162129
West Bank and Gaza,PSE,2020,67.2881912475775
West Bank and Gaza,PSE,2019,68.9934922812035
West Bank and Gaza,PSE,2018,71.4012754506469
West Bank and Gaza,PSE,2017,68.4486607142857
West Bank and Gaza,PSE,2016,65.4225141833383
West Bank and Gaza,PSE,2015,70.7809681944405
"Yemen, Rep.",YEM,2024,
"Yemen, Rep.",YEM,2023,
"Yemen, Rep.",YEM,2022,
"Yemen, Rep.",YEM,2021,
"Yemen, Rep.",YEM,2020,
"Yemen, Rep.",YEM,2019,
"Yemen, Rep.",YEM,2018,56.0778227215077
"Yemen, Rep.",YEM,2017,42.9699046721967
"Yemen, Rep.",YEM,2016,31.0815442908559
"Yemen, Rep.",YEM,2015,30.3676590844637
Zambia,ZMB,2024,62.5348874064443
Zambia,ZMB,2023,78.2418870451485
Zambia,ZMB,2022,69.2973154193203
Zambia,ZMB,2021,86.2085111934645
Zambia,ZMB,2020,79.2068494095955
Zambia,ZMB,2019,68.791204936096
Zambia,ZMB,2018,74.8883695274665
Zambia,ZMB,2017,71.5856946542566
Zambia,ZMB,2016,73.958561254616
Zambia,ZMB,2015,79.8652687573958
Zimbabwe,ZWE,2024,41.5039527238816
Zimbabwe,ZWE,2023,40.2912612046942
Zimbabwe,ZWE,2022,43.6150764298492
Zimbabwe,ZWE,2021,34.9401169482991
Zimbabwe,ZWE,2020,31.8225698755474
Zimbabwe,ZWE,2019,36.5178684980287
Zimbabwe,ZWE,2018,54.55031658746
Zimbabwe,ZWE,2017,55.028317831061
Zimbabwe,ZWE,2016,51.2190376594477
Zimbabwe,ZWE,2015,56.7496526604333
